Sample	Top over-represented sequence	Sum of remaining over-represented sequences
MHW016_trimmed_clipped_R1_paired	0.0	0.0
MHW016_trimmed_clipped_R2_paired	0.2113452057020829	0.518186691868253
MHW017_trimmed_clipped_R1_paired	0.1138208371197528	0.10749045205837807
MHW017_trimmed_clipped_R2_paired	0.23317579913639166	0.6215732937983546
MHW018_trimmed_clipped_R1_paired	1.2884652997436543	2.1833856125431033
MHW018_trimmed_clipped_R2_paired	1.8579519498944133	2.5796610962464226
MHW019_trimmed_clipped_R1_paired	0.47261648385727534	0.7076599788532985
MHW019_trimmed_clipped_R2_paired	0.6558402556483997	0.6574589987658331
MHW020_trimmed_clipped_R1_paired	1.6638962274785032	3.2299864487891226
MHW020_trimmed_clipped_R2_paired	1.5197595440410832	3.5815002937445612
MHW021_trimmed_clipped_R1_paired	0.8783523480639164	2.088670975838138
MHW021_trimmed_clipped_R2_paired	0.8045331009498573	2.4349477593694804
MHW022_trimmed_clipped_R1_paired	1.0262837090041947	1.5351261041554798
MHW022_trimmed_clipped_R2_paired	1.1520415140327909	1.7272852381386758
MHW023_trimmed_clipped_R1_paired	0.5724512126385407	1.4996927467557732
MHW023_trimmed_clipped_R2_paired	0.5612382626057553	2.0333608855552923
MHW024_trimmed_clipped_R1_paired	2.022574395634961	4.193675558114679
MHW024_trimmed_clipped_R2_paired	1.8034833321992103	4.7095790128338235
MHW025_trimmed_clipped_R1_paired	1.4592906964901622	3.2114015480411813
MHW025_trimmed_clipped_R2_paired	1.4470899353537112	3.6142097807893423
MHW026_trimmed_clipped_R1_paired	1.5462522698389876	2.8376489575581676
MHW026_trimmed_clipped_R2_paired	1.2665323734947962	3.2198340863743566
MHW027_trimmed_clipped_R1_paired	1.6317642772344747	2.777032364185783
MHW027_trimmed_clipped_R2_paired	1.3343206046908807	3.080698569292819
MHW028_trimmed_clipped_R1_paired	1.7390328047201882	2.7710576645526546
MHW028_trimmed_clipped_R2_paired	1.4177869850436646	3.39567281033338
MHW029_trimmed_clipped_R1_paired	1.9435171323185043	3.0365545791372366
MHW029_trimmed_clipped_R2_paired	1.575505964090202	3.680762448029241
MHW030_trimmed_clipped_R1_paired	2.0522391439124967	2.987149559909748
MHW030_trimmed_clipped_R2_paired	1.5883558711327062	3.55236357626307
MHW031_trimmed_clipped_R1_paired	2.297985406033125	4.655639670421245
MHW031_trimmed_clipped_R2_paired	1.7530453990895412	5.296186787155743
MHW032_trimmed_clipped_R1_paired	0.0	0.0
MHW032_trimmed_clipped_R2_paired	0.14554178739256438	0.0
MHW033_trimmed_clipped_R1_paired	0.10904571797083333	0.0
MHW033_trimmed_clipped_R2_paired	0.12055479741019169	0.11863940729364776
MHW034_trimmed_clipped_R1_paired	0.0	0.0
MHW034_trimmed_clipped_R2_paired	0.11097634475740034	0.10650296034252507
MHW035_trimmed_clipped_R1_paired	0.0	0.0
MHW035_trimmed_clipped_R2_paired	0.12848970682713018	0.10249931141543611
MHW036_trimmed_clipped_R1_paired	0.12344801292100006	0.0
MHW036_trimmed_clipped_R2_paired	0.1380555670022575	0.13419215614147786
MHW037_trimmed_clipped_R1_paired	0.10089943436845437	0.0
MHW037_trimmed_clipped_R2_paired	0.12342851118616319	0.11045715085565633
MHW038_trimmed_clipped_R1_paired	0.0	0.0
MHW038_trimmed_clipped_R2_paired	0.12292276361701823	0.10853334169262183
MHW039_trimmed_clipped_R1_paired	0.0	0.0
MHW039_trimmed_clipped_R2_paired	0.12531874475811305	0.10580054299421449
MHW040_trimmed_clipped_R1_paired	0.0	0.0
MHW040_trimmed_clipped_R2_paired	0.11561064436639536	0.0
MHW041_trimmed_clipped_R1_paired	0.0	0.0
MHW041_trimmed_clipped_R2_paired	0.1007418451062528	0.0
MHW042_trimmed_clipped_R1_paired	0.0	0.0
MHW042_trimmed_clipped_R2_paired	0.10415367742495787	0.0
MHW043_trimmed_clipped_R1_paired	0.0	0.0
MHW043_trimmed_clipped_R2_paired	0.10481606010083344	0.10421756580399591
MHW044_trimmed_clipped_R1_paired	0.0	0.0
MHW044_trimmed_clipped_R2_paired	0.0	0.0
MHW045_trimmed_clipped_R1_paired	0.0	0.0
MHW045_trimmed_clipped_R2_paired	0.0	0.0
MHW046_trimmed_clipped_R1_paired	0.0	0.0
MHW046_trimmed_clipped_R2_paired	0.11302036079507585	0.0
MHW047_trimmed_clipped_R1_paired	0.0	0.0
MHW047_trimmed_clipped_R2_paired	0.1145992806324094	0.0
MHW048_trimmed_clipped_R1_paired	0.0	0.0
MHW048_trimmed_clipped_R2_paired	0.12093962632712527	0.0
MHW049_trimmed_clipped_R1_paired	0.10406891484047003	0.0
MHW049_trimmed_clipped_R2_paired	0.12649490087130724	0.0
MHW050_trimmed_clipped_R1_paired	0.119365089193055	0.0
MHW050_trimmed_clipped_R2_paired	0.15734603520094317	0.39724172281223036
MHW051_trimmed_clipped_R1_paired	0.0	0.0
MHW051_trimmed_clipped_R2_paired	0.10830255549136712	0.0
MHW052_trimmed_clipped_R1_paired	0.0	0.0
MHW052_trimmed_clipped_R2_paired	0.11393560797607505	0.11190089907839823
MHW053_trimmed_clipped_R1_paired	0.10444181298899416	0.0
MHW053_trimmed_clipped_R2_paired	0.1267618301672544	0.10170887170549012
MHW054_trimmed_clipped_R1_paired	0.12493300131050547	0.0
MHW054_trimmed_clipped_R2_paired	0.1456065361579117	0.10777439649220427
MHW055_trimmed_clipped_R1_paired	0.12117086704566292	0.0
MHW055_trimmed_clipped_R2_paired	0.15588067106935005	0.0
MHW056_trimmed_clipped_R1_paired	0.1053520010842815	0.0
MHW056_trimmed_clipped_R2_paired	0.12256939679494598	0.11493270946332303
MHW057_trimmed_clipped_R1_paired	0.10958044467690212	0.0
MHW057_trimmed_clipped_R2_paired	0.13069470573615155	0.0
MHW058_trimmed_clipped_R1_paired	0.11302105310584008	0.0
MHW058_trimmed_clipped_R2_paired	0.16369781352741686	0.39118499923549355
MHW059_trimmed_clipped_R1_paired	0.10152681414698626	0.0
MHW059_trimmed_clipped_R2_paired	0.1236042758657818	0.10684424580593017
MHW060_trimmed_clipped_R1_paired	0.11959046960558187	0.0
MHW060_trimmed_clipped_R2_paired	0.1447919678245704	0.10740158498126648
MHW061_trimmed_clipped_R1_paired	0.0	0.0
MHW061_trimmed_clipped_R2_paired	0.11758834558491703	0.10232363412221514
MHW062_trimmed_clipped_R1_paired	0.0	0.0
MHW062_trimmed_clipped_R2_paired	0.11159607533271063	0.0
MHW063_trimmed_clipped_R1_paired	0.0	0.0
MHW063_trimmed_clipped_R2_paired	0.11487315324072349	0.11236992608341852
MHW064_trimmed_clipped_R1_paired	0.11200505651463191	0.0
MHW064_trimmed_clipped_R2_paired	0.13727353507816079	0.10136950925435514
MHW065_trimmed_clipped_R1_paired	0.12542518639663502	0.0
MHW065_trimmed_clipped_R2_paired	0.15694673478708626	0.1052755461913284
MHW066_trimmed_clipped_R1_paired	0.10764805809692676	0.0
MHW066_trimmed_clipped_R2_paired	0.1492017360578467	0.3746702962847529
MHW067_trimmed_clipped_R1_paired	0.0	0.0
MHW067_trimmed_clipped_R2_paired	0.13111814488009202	0.0
MHW068_trimmed_clipped_R1_paired	0.11032193949795578	0.0
MHW068_trimmed_clipped_R2_paired	0.13023132576438426	0.11178247362560884
MHW069_trimmed_clipped_R1_paired	0.11403561645109123	0.0
MHW069_trimmed_clipped_R2_paired	0.15806487083494722	0.39284438000502875
MHW070_trimmed_clipped_R1_paired	0.11287704647965265	0.0
MHW070_trimmed_clipped_R2_paired	0.24621043502578507	0.6185296638354923
MHW071_trimmed_clipped_R1_paired	0.10203806483566656	0.0
MHW071_trimmed_clipped_R2_paired	0.20844477294252156	0.5528847388181752
MHW072_trimmed_clipped_R1_paired	0.0	0.0
MHW072_trimmed_clipped_R2_paired	0.15846127139590077	0.37254124942765837
MHW073_trimmed_clipped_R1_paired	0.11239160479333107	0.0
MHW073_trimmed_clipped_R2_paired	0.1423016061502294	0.10457223916227787
MHW074_trimmed_clipped_R1_paired	0.0	0.0
MHW074_trimmed_clipped_R2_paired	0.11223389426348955	0.10443278042686095
MHW075_trimmed_clipped_R1_paired	0.11185042893641373	0.0
MHW075_trimmed_clipped_R2_paired	0.13315474879971412	0.12067406890044718
MHW076_trimmed_clipped_R1_paired	0.11627594020875559	0.0
MHW076_trimmed_clipped_R2_paired	0.1395264311816233	0.3666484999699152
MHW077_trimmed_clipped_R1_paired	0.13451432352713175	0.0
MHW077_trimmed_clipped_R2_paired	0.17736685060163376	0.3513896137797902
MHW078_trimmed_clipped_R1_paired	0.13878565377393107	0.0
MHW078_trimmed_clipped_R2_paired	0.21120667947306698	0.5653443428805769
MHW079_trimmed_clipped_R1_paired	0.0	0.0
MHW079_trimmed_clipped_R2_paired	0.14401978543600888	0.2560782433969847
MHW080_trimmed_clipped_R1_paired	0.11236820492470803	0.0
MHW080_trimmed_clipped_R2_paired	0.2514467724919105	0.6075675871776998
MHW081_trimmed_clipped_R1_paired	0.0	0.0
MHW081_trimmed_clipped_R2_paired	0.10574553502509063	0.0
MHW082_trimmed_clipped_R1_paired	0.0	0.0
MHW082_trimmed_clipped_R2_paired	0.10879692871422182	0.0
MHW083_trimmed_clipped_R1_paired	0.0	0.0
MHW083_trimmed_clipped_R2_paired	0.10517369750640332	0.10208421068453999
MHW084_trimmed_clipped_R1_paired	0.0	0.0
MHW084_trimmed_clipped_R2_paired	0.12912764818618372	0.22015124812873316
MHW085_trimmed_clipped_R1_paired	0.12440993824313071	0.0
MHW085_trimmed_clipped_R2_paired	0.16183928684686125	0.24595418756361162
MHW086_trimmed_clipped_R1_paired	0.10888754043801097	0.0
MHW086_trimmed_clipped_R2_paired	0.20975198301638528	0.5315157081718843
MHW087_trimmed_clipped_R1_paired	0.0	0.0
MHW087_trimmed_clipped_R2_paired	0.14389353754266992	0.1297138722846624
MHW088_trimmed_clipped_R1_paired	0.0	0.0
MHW088_trimmed_clipped_R2_paired	0.16597954768957007	0.1362698551524409
MHW089_trimmed_clipped_R1_paired	0.0	0.0
MHW089_trimmed_clipped_R2_paired	0.11864528827168026	0.0
MHW090_trimmed_clipped_R1_paired	0.0	0.0
MHW090_trimmed_clipped_R2_paired	0.11635927590881978	0.0
MHW091_trimmed_clipped_R1_paired	0.14507836207832475	0.23340639676572184
MHW091_trimmed_clipped_R2_paired	0.17569502111696794	0.1126736399605805
MHW092_trimmed_clipped_R1_paired	0.21869860613577766	0.42412695822408586
MHW092_trimmed_clipped_R2_paired	0.22661704742339356	0.531152005436321
MHW093_trimmed_clipped_R1_paired	0.37293280217453084	0.8498322285574709
MHW093_trimmed_clipped_R2_paired	0.3378034545416113	0.9428189438462795
MHW094_trimmed_clipped_R1_paired	0.3795372515247458	0.8289198443294769
MHW094_trimmed_clipped_R2_paired	0.3315642709487725	0.930411814796565
MHW095_trimmed_clipped_R1_paired	0.21142820601834875	0.47262448914717137
MHW095_trimmed_clipped_R2_paired	0.23817954556441412	0.45952942783091555
MHW096_trimmed_clipped_R1_paired	0.1446939588431597	0.26558173129051565
MHW096_trimmed_clipped_R2_paired	0.17918988593721583	0.23490274917565654
MHW097_trimmed_clipped_R1_paired	0.6277402515218594	2.487598490964725
MHW097_trimmed_clipped_R2_paired	0.8522766509881655	2.6826742081143236
MHW098_trimmed_clipped_R1_paired	0.25688295932315397	1.0037541309681264
MHW098_trimmed_clipped_R2_paired	0.3289138367855357	1.627642197312526
MHW099_trimmed_clipped_R1_paired	0.20432441934340478	0.2486776819711265
MHW099_trimmed_clipped_R2_paired	0.27282662552613435	0.13311028382909806
MHW100_trimmed_clipped_R1_paired	0.21389466505941068	0.5163844255641716
MHW100_trimmed_clipped_R2_paired	0.2773439395453894	0.6207836445417343
MHW101_trimmed_clipped_R1_paired	0.15490288633252305	0.0
MHW101_trimmed_clipped_R2_paired	0.18857631648654488	0.0
MHW102_trimmed_clipped_R1_paired	0.1780798592206934	0.2509297791890184
MHW102_trimmed_clipped_R2_paired	0.22257676863238915	0.24972577530741227
MHW103_trimmed_clipped_R1_paired	0.0	0.0
MHW103_trimmed_clipped_R2_paired	0.1033293293206033	0.0
MHW104_trimmed_clipped_R1_paired	0.2695755279491327	0.3892561947303917
MHW104_trimmed_clipped_R2_paired	0.3652173416225539	0.8423536267852267
MHW105_trimmed_clipped_R1_paired	0.212997368524498	0.24507738152903816
MHW105_trimmed_clipped_R2_paired	0.2873024542216403	0.4746898733181681
MHW106_trimmed_clipped_R1_paired	0.0	0.0
MHW106_trimmed_clipped_R2_paired	0.12945089925049513	0.3295505849537877
MHW107_trimmed_clipped_R1_paired	0.1558169089884946	0.0
MHW107_trimmed_clipped_R2_paired	0.20288178933337794	0.0
MHW108_trimmed_clipped_R1_paired	0.16661822434789145	0.0
MHW108_trimmed_clipped_R2_paired	0.20769644174876337	0.0
MHW109_trimmed_clipped_R1_paired	0.182367885434628	0.1324977776278915
MHW109_trimmed_clipped_R2_paired	0.23039350999722866	0.1342214054956565
MHW110_trimmed_clipped_R1_paired	0.3027682818634829	0.6412475649122318
MHW110_trimmed_clipped_R2_paired	0.3938942117017441	0.6363083258853348
MHW111_trimmed_clipped_R1_paired	0.17058872088660818	0.0
MHW111_trimmed_clipped_R2_paired	0.2254748847813379	0.12347709016082623
MHW112_trimmed_clipped_R1_paired	0.26507695965826683	0.4138387484329703
MHW112_trimmed_clipped_R2_paired	0.3501950907957183	0.8376251829343253
MHW113_trimmed_clipped_R1_paired	0.35727872737577776	1.1347981935800724
MHW113_trimmed_clipped_R2_paired	0.48056211813188265	1.2189900492178505
MHW114_trimmed_clipped_R1_paired	0.14548357344325763	0.3795974474939365
MHW114_trimmed_clipped_R2_paired	0.17396117192001043	0.8590106394800683
MHW115_trimmed_clipped_R1_paired	0.17972519418173624	0.12000422248490153
MHW115_trimmed_clipped_R2_paired	0.22878789611839873	0.11979818185900482
MHW116_trimmed_clipped_R1_paired	0.16787942246684606	0.2175986108517245
MHW116_trimmed_clipped_R2_paired	0.23126840948792865	0.10164492972846295
MHW117_trimmed_clipped_R1_paired	0.19261202549388068	0.233674699745948
MHW117_trimmed_clipped_R2_paired	0.2573738577243848	0.12485397836462281
MHW118_trimmed_clipped_R1_paired	0.15890982874906384	0.1053485617941805
MHW118_trimmed_clipped_R2_paired	0.20320395365689592	0.107420495011607
MHW119_trimmed_clipped_R1_paired	0.16929867429111833	0.21853676563989055
MHW119_trimmed_clipped_R2_paired	0.2195682866182781	0.11520139072524949
MHW120_trimmed_clipped_R1_paired	0.3103506907881523	0.8108886937366606
MHW120_trimmed_clipped_R2_paired	0.30437184589167715	0.872331856100165
MHW121_trimmed_clipped_R1_paired	0.13343643469661937	0.24134491755376591
MHW121_trimmed_clipped_R2_paired	0.16394301268328146	0.1343747854239892
MHW122_trimmed_clipped_R1_paired	0.14355351487409468	0.3754872383538514
MHW122_trimmed_clipped_R2_paired	0.18299146579030157	0.35260351667852585
MHW123_trimmed_clipped_R1_paired	0.13774275846065673	0.27317051257743685
MHW123_trimmed_clipped_R2_paired	0.171071117845661	0.25392273127699183
MHW124_trimmed_clipped_R1_paired	0.3903047232209014	0.8209980101072485
MHW124_trimmed_clipped_R2_paired	0.3422381900422348	0.9333548518077319
MHW125_trimmed_clipped_R1_paired	0.12648962259915963	0.22741764173397017
MHW125_trimmed_clipped_R2_paired	0.16342646647986867	0.11919595791073881
MHW126_trimmed_clipped_R1_paired	0.6501955816227425	2.552558861912912
MHW126_trimmed_clipped_R2_paired	0.5113183579332532	2.866099778117232
MHW127_trimmed_clipped_R1_paired	0.34751556551032303	0.8549582759126433
MHW127_trimmed_clipped_R2_paired	0.3228412817996567	0.9371659730207431
MHW128_trimmed_clipped_R1_paired	0.1461634451483754	0.25666677901687107
MHW128_trimmed_clipped_R2_paired	0.18929575737736148	0.13152598609396426
MHW129_trimmed_clipped_R1_paired	0.11214488497750638	0.10525258580433156
MHW129_trimmed_clipped_R2_paired	0.14012375232957172	0.10525750185224395
MHW130_trimmed_clipped_R1_paired	0.5822325617046323	1.2799757735930801
MHW130_trimmed_clipped_R2_paired	0.4576138194209659	1.4672393066412606
MHW131_trimmed_clipped_R1_paired	0.3633043620942845	1.2696521220189672
MHW131_trimmed_clipped_R2_paired	0.32653999852780924	1.3706570591284877
MHW132_trimmed_clipped_R1_paired	0.30083343463036927	0.77313242805768
MHW132_trimmed_clipped_R2_paired	0.2706619632821492	0.8565194189795002
MHW133_trimmed_clipped_R1_paired	0.1978937240057696	0.6104713652847387
MHW133_trimmed_clipped_R2_paired	0.2202728724247407	0.6041145362949857
MHW134_trimmed_clipped_R1_paired	0.14615372537609453	0.11591181943411635
MHW134_trimmed_clipped_R2_paired	0.18074857878171366	0.0
MHW135_trimmed_clipped_R1_paired	0.21153582249004318	0.5808857261294714
MHW135_trimmed_clipped_R2_paired	0.22711498548125464	0.5855878745427043
MHW136_trimmed_clipped_R1_paired	0.11731809307778364	0.0
MHW136_trimmed_clipped_R2_paired	0.15018121431873407	0.10399004600836972
MHW137_trimmed_clipped_R1_paired	0.10804587795978976	0.0
MHW137_trimmed_clipped_R2_paired	0.1337925303994376	0.10168763446920032
MHW138_trimmed_clipped_R1_paired	0.11373740924323318	0.0
MHW138_trimmed_clipped_R2_paired	0.14429534139340328	0.10246026096278468
MHW139_trimmed_clipped_R1_paired	0.0	0.0
MHW139_trimmed_clipped_R2_paired	0.14316056737444263	0.34620168576447263
MHW140_trimmed_clipped_R1_paired	0.0	0.0
MHW140_trimmed_clipped_R2_paired	0.12688727599788296	0.0
MHW141_trimmed_clipped_R1_paired	0.10949790011194153	0.0
MHW141_trimmed_clipped_R2_paired	0.12818023395712277	0.11574066096864882
MHW142_trimmed_clipped_R1_paired	0.0	0.0
MHW142_trimmed_clipped_R2_paired	0.12061291712480453	0.10479358429454173
MHW143_trimmed_clipped_R1_paired	0.0	0.0
MHW143_trimmed_clipped_R2_paired	0.11137324878372976	0.0
MHW144_trimmed_clipped_R1_paired	0.10545044705453979	0.0
MHW144_trimmed_clipped_R2_paired	0.1292468160357257	0.10551195340840974
MHW145_trimmed_clipped_R1_paired	0.0	0.0
MHW145_trimmed_clipped_R2_paired	0.11483733414736812	0.0
MHW146_trimmed_clipped_R1_paired	0.0	0.0
MHW146_trimmed_clipped_R2_paired	0.12293786283759131	0.10104945972868329
MHW147_trimmed_clipped_R1_paired	0.0	0.0
MHW147_trimmed_clipped_R2_paired	0.1088943006158776	0.0
MHW148_trimmed_clipped_R1_paired	0.0	0.0
MHW148_trimmed_clipped_R2_paired	0.0	0.0
MHW149_trimmed_clipped_R1_paired	0.10117002123377276	0.0
MHW149_trimmed_clipped_R2_paired	0.11890727544057399	0.0
MHW150_trimmed_clipped_R1_paired	0.0	0.0
MHW150_trimmed_clipped_R2_paired	0.10493900009874581	0.0
MHW151_trimmed_clipped_R1_paired	0.0	0.0
MHW151_trimmed_clipped_R2_paired	0.0	0.0
MHW152_trimmed_clipped_R1_paired	0.0	0.0
MHW152_trimmed_clipped_R2_paired	0.11987950758974578	0.0
MHW153_trimmed_clipped_R1_paired	0.0	0.0
MHW153_trimmed_clipped_R2_paired	0.0	0.0
MHW154_trimmed_clipped_R1_paired	0.10113689905633073	0.0
MHW154_trimmed_clipped_R2_paired	0.12287395772324129	0.0
MHW155_trimmed_clipped_R1_paired	0.0	0.0
MHW155_trimmed_clipped_R2_paired	0.11444792298596478	0.0
MHW156_trimmed_clipped_R1_paired	0.0	0.0
MHW156_trimmed_clipped_R2_paired	0.0	0.0
MHW157_trimmed_clipped_R1_paired	0.0	0.0
MHW157_trimmed_clipped_R2_paired	0.0	0.0
MHW158_trimmed_clipped_R1_paired	0.0	0.0
MHW158_trimmed_clipped_R2_paired	0.0	0.0
MHW159_trimmed_clipped_R1_paired	0.0	0.0
MHW159_trimmed_clipped_R2_paired	0.10088321328758966	0.10007266453751722
MHW160_trimmed_clipped_R1_paired	0.0	0.0
MHW160_trimmed_clipped_R2_paired	0.0	0.0
MHW161_trimmed_clipped_R1_paired	0.0	0.0
MHW161_trimmed_clipped_R2_paired	0.0	0.0
MHW162_trimmed_clipped_R1_paired	0.0	0.0
MHW162_trimmed_clipped_R2_paired	0.0	0.0
MHW163_trimmed_clipped_R1_paired	0.0	0.0
MHW163_trimmed_clipped_R2_paired	0.0	0.0
MHW164_trimmed_clipped_R1_paired	0.0	0.0
MHW164_trimmed_clipped_R2_paired	0.0	0.0
MHW165_trimmed_clipped_R1_paired	0.0	0.0
MHW165_trimmed_clipped_R2_paired	0.0	0.0
MHW166_trimmed_clipped_R1_paired	0.0	0.0
MHW166_trimmed_clipped_R2_paired	0.0	0.0
MHW167_trimmed_clipped_R1_paired	0.0	0.0
MHW167_trimmed_clipped_R2_paired	0.0	0.0
MHW168_trimmed_clipped_R1_paired	0.0	0.0
MHW168_trimmed_clipped_R2_paired	0.0	0.0
MHW169_trimmed_clipped_R1_paired	0.0	0.0
MHW169_trimmed_clipped_R2_paired	0.0	0.0
MHW170_trimmed_clipped_R1_paired	0.0	0.0
MHW170_trimmed_clipped_R2_paired	0.0	0.0
MHW171_trimmed_clipped_R1_paired	0.0	0.0
MHW171_trimmed_clipped_R2_paired	0.0	0.0
MHW172_trimmed_clipped_R1_paired	0.0	0.0
MHW172_trimmed_clipped_R2_paired	0.0	0.0
MHW173_trimmed_clipped_R1_paired	0.0	0.0
MHW173_trimmed_clipped_R2_paired	0.0	0.0
MHW174_trimmed_clipped_R1_paired	0.0	0.0
MHW174_trimmed_clipped_R2_paired	0.0	0.0
MHW175_trimmed_clipped_R1_paired	0.0	0.0
MHW175_trimmed_clipped_R2_paired	0.0	0.0
MHW176_trimmed_clipped_R1_paired	0.10006673109268154	0.0
MHW176_trimmed_clipped_R2_paired	0.12037291495243299	0.0
MHW177_trimmed_clipped_R1_paired	0.15905042389760027	0.0
MHW177_trimmed_clipped_R2_paired	0.19511070910710582	0.37625324210474664
MHW178_trimmed_clipped_R1_paired	0.19351370194378142	0.10213492958508147
MHW178_trimmed_clipped_R2_paired	0.23797958698800117	0.5767249102293249
MHW179_trimmed_clipped_R1_paired	0.15626466289150137	0.0
MHW179_trimmed_clipped_R2_paired	0.18735017972229973	0.39431490800459834
MHW180_trimmed_clipped_R1_paired	0.10962114907109406	0.0
MHW180_trimmed_clipped_R2_paired	0.1439343572621054	0.2630047271290582
MHW181_trimmed_clipped_R1_paired	0.12058847974886858	0.0
MHW181_trimmed_clipped_R2_paired	0.13655278293723452	0.0
MHW182_trimmed_clipped_R1_paired	0.15115865579086	0.0
MHW182_trimmed_clipped_R2_paired	0.17776994737633905	0.0
MHW183_trimmed_clipped_R1_paired	0.10323042309974816	0.0
MHW183_trimmed_clipped_R2_paired	0.1141057204821819	0.1028751407447131
MHW184_trimmed_clipped_R1_paired	0.11933608520187551	0.0
MHW184_trimmed_clipped_R2_paired	0.13101570785448632	0.10630133879039097
MHW185_trimmed_clipped_R1_paired	0.1857073310736503	0.0
MHW185_trimmed_clipped_R2_paired	0.232196799353218	0.3712136098892719
MHW186_trimmed_clipped_R1_paired	0.11758788384782944	0.0
MHW186_trimmed_clipped_R2_paired	0.14315682790265882	0.0
MHW187_trimmed_clipped_R1_paired	0.12339899343222378	0.0
MHW187_trimmed_clipped_R2_paired	0.15018763182408068	0.0
MHW188_trimmed_clipped_R1_paired	0.11652525858688875	0.0
MHW188_trimmed_clipped_R2_paired	0.13851010189976873	0.0
MHW189_trimmed_clipped_R1_paired	0.11944458902888354	0.0
MHW189_trimmed_clipped_R2_paired	0.13664890677552213	0.0
MHW190_trimmed_clipped_R1_paired	0.0	0.0
MHW190_trimmed_clipped_R2_paired	0.1117139536570173	0.0
MHW191_trimmed_clipped_R1_paired	0.11837360580310417	0.0
MHW191_trimmed_clipped_R2_paired	0.14297465227727002	0.0
MHW192_trimmed_clipped_R1_paired	0.1130945354727204	0.0
MHW192_trimmed_clipped_R2_paired	0.1380889616367016	0.0
MHW193_trimmed_clipped_R1_paired	0.11691984279443945	0.0
MHW193_trimmed_clipped_R2_paired	0.13801106631323953	0.0
MHW194_trimmed_clipped_R1_paired	0.11211093622765492	0.0
MHW194_trimmed_clipped_R2_paired	0.13349916875364679	0.0
MHW195_trimmed_clipped_R1_paired	0.12495362121203457	0.0
MHW195_trimmed_clipped_R2_paired	0.14874009478596462	0.0
MHW196_trimmed_clipped_R1_paired	0.2574637554021049	0.20261667522210558
MHW196_trimmed_clipped_R2_paired	0.27769896280399115	0.6095970720723471
MHW197_trimmed_clipped_R1_paired	0.11544199390691526	0.10841571135093661
MHW197_trimmed_clipped_R2_paired	0.15133949445125205	0.2564221523195722
MHW198_trimmed_clipped_R1_paired	0.4151112979344115	1.1920672637676253
MHW198_trimmed_clipped_R2_paired	0.3506300520453774	1.4240801114909476
MHW199_trimmed_clipped_R1_paired	0.0	0.0
MHW199_trimmed_clipped_R2_paired	0.10922882822989022	0.10162007157627537
