Sample	Unique Reads	Duplicate Reads
MHW020_trimmed_clipped_R1_paired	21017609.0	10218714.0
MHW020_trimmed_clipped_R2_paired	20880609.0	10355714.0
MHW021_trimmed_clipped_R1_paired	23043624.0	8499640.0
MHW021_trimmed_clipped_R2_paired	22777591.0	8765673.0
MHW022_trimmed_clipped_R1_paired	18108672.0	9045905.0
MHW022_trimmed_clipped_R2_paired	17836147.0	9318430.0
MHW023_trimmed_clipped_R1_paired	20487408.0	5580665.0
MHW023_trimmed_clipped_R2_paired	20119659.0	5948414.0
MHW024_trimmed_clipped_R1_paired	29963929.0	23116739.0
MHW024_trimmed_clipped_R2_paired	29487868.0	23592800.0
MHW025_trimmed_clipped_R1_paired	32433613.0	20538492.0
MHW025_trimmed_clipped_R2_paired	32147814.0	20824291.0
MHW026_trimmed_clipped_R1_paired	27223311.0	14000428.0
MHW026_trimmed_clipped_R2_paired	26971062.0	14252677.0
MHW027_trimmed_clipped_R1_paired	37468059.0	19968362.0
MHW027_trimmed_clipped_R2_paired	37105837.0	20330584.0
MHW028_trimmed_clipped_R1_paired	23624723.0	13658875.0
MHW028_trimmed_clipped_R2_paired	23292134.0	13991464.0
MHW029_trimmed_clipped_R1_paired	30721096.0	17068758.0
MHW029_trimmed_clipped_R2_paired	30366222.0	17423632.0
MHW030_trimmed_clipped_R1_paired	15070998.0	7563791.0
MHW030_trimmed_clipped_R2_paired	14899818.0	7734971.0
MHW031_trimmed_clipped_R1_paired	26584110.0	19714748.0
MHW031_trimmed_clipped_R2_paired	26208639.0	20090219.0
MHW032_trimmed_clipped_R1_paired	35928750.0	7309004.0
MHW032_trimmed_clipped_R2_paired	35644159.0	7593595.0
MHW033_trimmed_clipped_R1_paired	34901456.0	6917701.0
MHW033_trimmed_clipped_R2_paired	34578065.0	7241092.0
MHW034_trimmed_clipped_R1_paired	35274940.0	7019659.0
MHW034_trimmed_clipped_R2_paired	34999804.0	7294795.0
MHW035_trimmed_clipped_R1_paired	38393098.0	7904774.0
MHW035_trimmed_clipped_R2_paired	38134419.0	8163453.0
MHW036_trimmed_clipped_R1_paired	35377019.0	6580724.0
MHW036_trimmed_clipped_R2_paired	35153556.0	6804187.0
MHW037_trimmed_clipped_R1_paired	34628888.0	6500183.0
MHW037_trimmed_clipped_R2_paired	34384000.0	6745071.0
MHW038_trimmed_clipped_R1_paired	36458696.0	7691792.0
MHW038_trimmed_clipped_R2_paired	36200833.0	7949655.0
MHW039_trimmed_clipped_R1_paired	44270710.0	14100446.0
MHW039_trimmed_clipped_R2_paired	43940044.0	14431112.0
MHW040_trimmed_clipped_R1_paired	43606234.0	13605626.0
MHW040_trimmed_clipped_R2_paired	43432615.0	13779245.0
MHW041_trimmed_clipped_R1_paired	38590228.0	11720544.0
MHW041_trimmed_clipped_R2_paired	38362515.0	11948257.0
MHW042_trimmed_clipped_R1_paired	42778694.0	12836241.0
MHW042_trimmed_clipped_R2_paired	42515761.0	13099174.0
MHW043_trimmed_clipped_R1_paired	42586638.0	12718818.0
MHW043_trimmed_clipped_R2_paired	42360026.0	12945430.0
MHW044_trimmed_clipped_R1_paired	39602949.0	11611216.0
MHW044_trimmed_clipped_R2_paired	39317827.0	11896338.0
MHW045_trimmed_clipped_R1_paired	35406570.0	9590641.0
MHW045_trimmed_clipped_R2_paired	35204647.0	9792564.0
MHW046_trimmed_clipped_R1_paired	41716011.0	12807793.0
MHW046_trimmed_clipped_R2_paired	41517420.0	13006384.0
MHW047_trimmed_clipped_R1_paired	42900230.0	9636749.0
MHW047_trimmed_clipped_R2_paired	42692084.0	9844895.0
MHW048_trimmed_clipped_R1_paired	40350356.0	8650953.0
MHW048_trimmed_clipped_R2_paired	40008053.0	8993256.0
MHW049_trimmed_clipped_R1_paired	36905569.0	7828250.0
MHW049_trimmed_clipped_R2_paired	36630613.0	8103206.0
MHW050_trimmed_clipped_R1_paired	36018422.0	7653476.0
MHW050_trimmed_clipped_R2_paired	35599796.0	8072102.0
MHW051_trimmed_clipped_R1_paired	42839814.0	9104482.0
MHW051_trimmed_clipped_R2_paired	42477023.0	9467273.0
MHW052_trimmed_clipped_R1_paired	40935388.0	8506574.0
MHW052_trimmed_clipped_R2_paired	40582146.0	8859816.0
MHW053_trimmed_clipped_R1_paired	41269754.0	8895978.0
MHW053_trimmed_clipped_R2_paired	40970544.0	9195188.0
MHW054_trimmed_clipped_R1_paired	44433110.0	9166819.0
MHW054_trimmed_clipped_R2_paired	44111857.0	9488072.0
MHW055_trimmed_clipped_R1_paired	39523855.0	8171603.0
MHW055_trimmed_clipped_R2_paired	39255421.0	8440037.0
MHW056_trimmed_clipped_R1_paired	44299909.0	8785936.0
MHW056_trimmed_clipped_R2_paired	43924092.0	9161753.0
MHW057_trimmed_clipped_R1_paired	41531922.0	7880179.0
MHW057_trimmed_clipped_R2_paired	41134618.0	8277483.0
MHW058_trimmed_clipped_R1_paired	41836129.0	8680123.0
MHW058_trimmed_clipped_R2_paired	41318759.0	9197493.0
MHW059_trimmed_clipped_R1_paired	43814420.0	9049447.0
MHW059_trimmed_clipped_R2_paired	43476807.0	9387060.0
MHW060_trimmed_clipped_R1_paired	43303498.0	8776739.0
MHW060_trimmed_clipped_R2_paired	42926675.0	9153562.0
MHW061_trimmed_clipped_R1_paired	42627585.0	8903032.0
MHW061_trimmed_clipped_R2_paired	42283676.0	9246941.0
MHW062_trimmed_clipped_R1_paired	45483310.0	9556260.0
MHW062_trimmed_clipped_R2_paired	45166629.0	9872941.0
MHW063_trimmed_clipped_R1_paired	42345895.0	8508459.0
MHW063_trimmed_clipped_R2_paired	42057481.0	8796873.0
MHW064_trimmed_clipped_R1_paired	42503072.0	8580336.0
MHW064_trimmed_clipped_R2_paired	42127425.0	8955983.0
MHW065_trimmed_clipped_R1_paired	45012775.0	9147001.0
MHW065_trimmed_clipped_R2_paired	44685470.0	9474306.0
MHW066_trimmed_clipped_R1_paired	42162497.0	8769216.0
MHW066_trimmed_clipped_R2_paired	41726848.0	9204865.0
MHW067_trimmed_clipped_R1_paired	38957916.0	7761781.0
MHW067_trimmed_clipped_R2_paired	38535165.0	8184532.0
MHW068_trimmed_clipped_R1_paired	38154987.0	7376301.0
MHW068_trimmed_clipped_R2_paired	37785757.0	7745531.0
MHW069_trimmed_clipped_R1_paired	33066834.0	6302445.0
MHW069_trimmed_clipped_R2_paired	32583803.0	6785476.0
MHW070_trimmed_clipped_R1_paired	30211299.0	6012186.0
MHW070_trimmed_clipped_R2_paired	29675304.0	6548181.0
MHW071_trimmed_clipped_R1_paired	32635407.0	4561496.0
MHW071_trimmed_clipped_R2_paired	32156970.0	5039933.0
MHW072_trimmed_clipped_R1_paired	33093219.0	6585877.0
MHW072_trimmed_clipped_R2_paired	32723009.0	6956087.0
MHW073_trimmed_clipped_R1_paired	29753854.0	5274563.0
MHW073_trimmed_clipped_R2_paired	29478870.0	5549547.0
MHW074_trimmed_clipped_R1_paired	39501189.0	8274040.0
MHW074_trimmed_clipped_R2_paired	39241758.0	8533471.0
MHW075_trimmed_clipped_R1_paired	30804817.0	5563394.0
MHW075_trimmed_clipped_R2_paired	30487796.0	5880415.0
MHW076_trimmed_clipped_R1_paired	35459956.0	7119790.0
MHW076_trimmed_clipped_R2_paired	35057828.0	7521918.0
MHW077_trimmed_clipped_R1_paired	30420088.0	5673466.0
MHW077_trimmed_clipped_R2_paired	30011875.0	6081679.0
MHW078_trimmed_clipped_R1_paired	29717250.0	5864958.0
MHW078_trimmed_clipped_R2_paired	29299477.0	6282731.0
MHW079_trimmed_clipped_R1_paired	35125772.0	7441296.0
MHW079_trimmed_clipped_R2_paired	34726774.0	7840294.0
MHW080_trimmed_clipped_R1_paired	30558835.0	5936364.0
MHW080_trimmed_clipped_R2_paired	30026200.0	6468999.0
MHW081_trimmed_clipped_R1_paired	30427835.0	5775112.0
MHW081_trimmed_clipped_R2_paired	30163509.0	6039438.0
MHW082_trimmed_clipped_R1_paired	33242804.0	6353902.0
MHW082_trimmed_clipped_R2_paired	32936266.0	6660440.0
MHW083_trimmed_clipped_R1_paired	33159174.0	6491424.0
MHW083_trimmed_clipped_R2_paired	32856568.0	6794030.0
MHW084_trimmed_clipped_R1_paired	35313287.0	7304232.0
MHW084_trimmed_clipped_R2_paired	34990174.0	7627345.0
MHW085_trimmed_clipped_R1_paired	29328970.0	6020296.0
MHW085_trimmed_clipped_R2_paired	29014060.0	6335206.0
MHW086_trimmed_clipped_R1_paired	31592171.0	6273502.0
MHW086_trimmed_clipped_R2_paired	31090614.0	6775059.0
MHW087_trimmed_clipped_R1_paired	37572925.0	8161582.0
MHW087_trimmed_clipped_R2_paired	37188138.0	8546369.0
MHW088_trimmed_clipped_R1_paired	33758874.0	7231116.0
MHW088_trimmed_clipped_R2_paired	33424447.0	7565543.0
MHW089_trimmed_clipped_R1_paired	32599579.0	6993228.0
MHW089_trimmed_clipped_R2_paired	32409405.0	7183402.0
MHW090_trimmed_clipped_R1_paired	29953651.0	5929178.0
MHW090_trimmed_clipped_R2_paired	29763927.0	6118902.0
MHW091_trimmed_clipped_R1_paired	27406255.0	7659622.0
MHW091_trimmed_clipped_R2_paired	27250044.0	7815833.0
MHW092_trimmed_clipped_R1_paired	27367876.0	8320966.0
MHW092_trimmed_clipped_R2_paired	27231234.0	8457608.0
MHW093_trimmed_clipped_R1_paired	30234858.0	10639798.0
MHW093_trimmed_clipped_R2_paired	30126888.0	10747768.0
MHW094_trimmed_clipped_R1_paired	31904786.0	11730193.0
MHW094_trimmed_clipped_R2_paired	31800856.0	11834123.0
MHW095_trimmed_clipped_R1_paired	32780884.0	11052435.0
MHW095_trimmed_clipped_R2_paired	32668300.0	11165019.0
MHW096_trimmed_clipped_R1_paired	39180346.0	13112784.0
MHW096_trimmed_clipped_R2_paired	38996952.0	13296178.0
MHW097_trimmed_clipped_R1_paired	25893438.0	9149878.0
MHW097_trimmed_clipped_R2_paired	25516392.0	9526924.0
MHW098_trimmed_clipped_R1_paired	24998883.0	6530651.0
MHW098_trimmed_clipped_R2_paired	24507263.0	7022271.0
MHW099_trimmed_clipped_R1_paired	27033880.0	6632189.0
MHW099_trimmed_clipped_R2_paired	26893284.0	6772785.0
MHW100_trimmed_clipped_R1_paired	28474771.0	7610748.0
MHW100_trimmed_clipped_R2_paired	28354252.0	7731267.0
MHW101_trimmed_clipped_R1_paired	28745195.0	6496240.0
MHW101_trimmed_clipped_R2_paired	28512807.0	6728628.0
MHW102_trimmed_clipped_R1_paired	30889560.0	8146859.0
MHW102_trimmed_clipped_R2_paired	30556118.0	8480301.0
MHW103_trimmed_clipped_R1_paired	28264559.0	5920314.0
MHW103_trimmed_clipped_R2_paired	28060501.0	6124372.0
MHW104_trimmed_clipped_R1_paired	26675440.0	6229624.0
MHW104_trimmed_clipped_R2_paired	26287444.0	6617620.0
MHW105_trimmed_clipped_R1_paired	28063746.0	6711801.0
MHW105_trimmed_clipped_R2_paired	27756600.0	7018947.0
MHW106_trimmed_clipped_R1_paired	28302143.0	6711905.0
MHW106_trimmed_clipped_R2_paired	28048363.0	6965685.0
MHW107_trimmed_clipped_R1_paired	28228353.0	6198591.0
MHW107_trimmed_clipped_R2_paired	28051574.0	6375370.0
MHW108_trimmed_clipped_R1_paired	30049791.0	6777513.0
MHW108_trimmed_clipped_R2_paired	29879197.0	6948107.0
MHW109_trimmed_clipped_R1_paired	28203573.0	6548708.0
MHW109_trimmed_clipped_R2_paired	28078930.0	6673351.0
MHW110_trimmed_clipped_R1_paired	30788659.0	8812583.0
MHW110_trimmed_clipped_R2_paired	30510088.0	9091154.0
MHW111_trimmed_clipped_R1_paired	30323164.0	6926661.0
MHW111_trimmed_clipped_R2_paired	30007563.0	7242262.0
MHW112_trimmed_clipped_R1_paired	24685269.0	5965075.0
MHW112_trimmed_clipped_R2_paired	24314438.0	6335906.0
MHW113_trimmed_clipped_R1_paired	25949145.0	7451948.0
MHW113_trimmed_clipped_R2_paired	25630414.0	7770679.0
MHW114_trimmed_clipped_R1_paired	27439717.0	6899555.0
MHW114_trimmed_clipped_R2_paired	27118395.0	7220877.0
MHW115_trimmed_clipped_R1_paired	40715144.0	11216362.0
MHW115_trimmed_clipped_R2_paired	40514015.0	11417491.0
MHW116_trimmed_clipped_R1_paired	29957753.0	6977685.0
MHW116_trimmed_clipped_R2_paired	29755051.0	7180387.0
MHW117_trimmed_clipped_R1_paired	31840672.0	8076358.0
MHW117_trimmed_clipped_R2_paired	31588765.0	8328265.0
MHW118_trimmed_clipped_R1_paired	29525018.0	6721324.0
MHW118_trimmed_clipped_R2_paired	29369843.0	6876499.0
MHW119_trimmed_clipped_R1_paired	33487963.0	9070551.0
MHW119_trimmed_clipped_R2_paired	33221926.0	9336588.0
MHW120_trimmed_clipped_R1_paired	31816577.0	11151589.0
MHW120_trimmed_clipped_R2_paired	31701790.0	11266376.0
MHW121_trimmed_clipped_R1_paired	40011928.0	14019042.0
MHW121_trimmed_clipped_R2_paired	39780475.0	14250495.0
MHW122_trimmed_clipped_R1_paired	34046235.0	10649292.0
MHW122_trimmed_clipped_R2_paired	33937033.0	10758494.0
MHW123_trimmed_clipped_R1_paired	36795445.0	12534916.0
MHW123_trimmed_clipped_R2_paired	36668120.0	12662241.0
MHW124_trimmed_clipped_R1_paired	34947096.0	13333898.0
MHW124_trimmed_clipped_R2_paired	34771800.0	13509194.0
MHW125_trimmed_clipped_R1_paired	35041783.0	10847357.0
MHW125_trimmed_clipped_R2_paired	34846431.0	11042709.0
MHW126_trimmed_clipped_R1_paired	27065695.0	11963023.0
MHW126_trimmed_clipped_R2_paired	26913939.0	12114779.0
MHW127_trimmed_clipped_R1_paired	33040478.0	12055056.0
MHW127_trimmed_clipped_R2_paired	32870245.0	12225289.0
MHW128_trimmed_clipped_R1_paired	38574945.0	12574643.0
MHW128_trimmed_clipped_R2_paired	38420931.0	12728657.0
MHW129_trimmed_clipped_R1_paired	45242291.0	15782338.0
MHW129_trimmed_clipped_R2_paired	45036220.0	15988409.0
MHW130_trimmed_clipped_R1_paired	34339705.0	13958006.0
MHW130_trimmed_clipped_R2_paired	34171424.0	14126287.0
MHW131_trimmed_clipped_R1_paired	39274731.0	17647239.0
MHW131_trimmed_clipped_R2_paired	39248726.0	17673244.0
MHW132_trimmed_clipped_R1_paired	34131113.0	12505658.0
MHW132_trimmed_clipped_R2_paired	33962154.0	12674617.0
MHW133_trimmed_clipped_R1_paired	37715192.0	13725550.0
MHW133_trimmed_clipped_R2_paired	37566073.0	13874669.0
MHW134_trimmed_clipped_R1_paired	32722501.0	9249060.0
MHW134_trimmed_clipped_R2_paired	32558740.0	9412821.0
MHW135_trimmed_clipped_R1_paired	35830551.0	13466064.0
MHW135_trimmed_clipped_R2_paired	35629159.0	13667456.0
MHW136_trimmed_clipped_R1_paired	41037547.0	8196973.0
MHW136_trimmed_clipped_R2_paired	40721063.0	8513457.0
MHW137_trimmed_clipped_R1_paired	42462735.0	9501302.0
MHW137_trimmed_clipped_R2_paired	42149670.0	9814367.0
MHW138_trimmed_clipped_R1_paired	47739832.0	10546180.0
MHW138_trimmed_clipped_R2_paired	47393958.0	10892054.0
MHW139_trimmed_clipped_R1_paired	43302352.0	10139040.0
MHW139_trimmed_clipped_R2_paired	42936922.0	10504470.0
MHW140_trimmed_clipped_R1_paired	38455872.0	8283251.0
MHW140_trimmed_clipped_R2_paired	38163549.0	8575574.0
MHW141_trimmed_clipped_R1_paired	39603708.0	8275749.0
MHW141_trimmed_clipped_R2_paired	39324673.0	8554784.0
MHW142_trimmed_clipped_R1_paired	40024322.0	8681904.0
MHW142_trimmed_clipped_R2_paired	39724379.0	8981847.0
MHW143_trimmed_clipped_R1_paired	43735010.0	9674584.0
MHW143_trimmed_clipped_R2_paired	43397622.0	10011972.0
MHW144_trimmed_clipped_R1_paired	37932106.0	7591646.0
MHW144_trimmed_clipped_R2_paired	37683791.0	7839961.0
MHW145_trimmed_clipped_R1_paired	40824515.0	9492745.0
MHW145_trimmed_clipped_R2_paired	40585201.0	9732059.0
MHW146_trimmed_clipped_R1_paired	37618216.0	9018352.0
MHW146_trimmed_clipped_R2_paired	37319820.0	9316748.0
MHW147_trimmed_clipped_R1_paired	38315346.0	9075564.0
MHW147_trimmed_clipped_R2_paired	38088990.0	9301920.0
MHW148_trimmed_clipped_R1_paired	42488290.0	10688235.0
MHW148_trimmed_clipped_R2_paired	42276212.0	10900313.0
MHW149_trimmed_clipped_R1_paired	45831771.0	10321227.0
MHW149_trimmed_clipped_R2_paired	45533234.0	10619764.0
MHW150_trimmed_clipped_R1_paired	43235067.0	10630512.0
MHW150_trimmed_clipped_R2_paired	42934788.0	10930791.0
MHW151_trimmed_clipped_R1_paired	46536411.0	11151487.0
MHW151_trimmed_clipped_R2_paired	46228988.0	11458910.0
MHW152_trimmed_clipped_R1_paired	41563004.0	10158096.0
MHW152_trimmed_clipped_R2_paired	41326929.0	10394171.0
MHW153_trimmed_clipped_R1_paired	43713579.0	10295207.0
MHW153_trimmed_clipped_R2_paired	43398569.0	10610217.0
MHW154_trimmed_clipped_R1_paired	39150728.0	9190679.0
MHW154_trimmed_clipped_R2_paired	38976592.0	9364815.0
MHW155_trimmed_clipped_R1_paired	43760281.0	10928348.0
MHW155_trimmed_clipped_R2_paired	43379788.0	11308841.0
MHW156_trimmed_clipped_R1_paired	33524756.0	10508456.0
MHW156_trimmed_clipped_R2_paired	33387339.0	10645873.0
MHW157_trimmed_clipped_R1_paired	37939722.0	11403659.0
MHW157_trimmed_clipped_R2_paired	37767972.0	11575409.0
MHW158_trimmed_clipped_R1_paired	42180906.0	14315853.0
MHW158_trimmed_clipped_R2_paired	41902007.0	14594752.0
MHW159_trimmed_clipped_R1_paired	32968353.0	10212270.0
MHW159_trimmed_clipped_R2_paired	32953029.0	10227594.0
MHW160_trimmed_clipped_R1_paired	35054429.0	9822481.0
MHW160_trimmed_clipped_R2_paired	34903188.0	9973722.0
MHW161_trimmed_clipped_R1_paired	34121628.0	10252035.0
MHW161_trimmed_clipped_R2_paired	34006694.0	10366969.0
MHW162_trimmed_clipped_R1_paired	34858070.0	9986352.0
MHW162_trimmed_clipped_R2_paired	34714519.0	10129903.0
MHW163_trimmed_clipped_R1_paired	35181115.0	10279422.0
MHW163_trimmed_clipped_R2_paired	34946631.0	10513906.0
MHW164_trimmed_clipped_R1_paired	32860071.0	9419035.0
MHW164_trimmed_clipped_R2_paired	32693341.0	9585765.0
MHW165_trimmed_clipped_R1_paired	36550567.0	10992027.0
MHW165_trimmed_clipped_R2_paired	36342201.0	11200393.0
MHW166_trimmed_clipped_R1_paired	38564519.0	12410654.0
MHW166_trimmed_clipped_R2_paired	38387574.0	12587599.0
MHW167_trimmed_clipped_R1_paired	35521243.0	10207256.0
MHW167_trimmed_clipped_R2_paired	35363533.0	10364966.0
MHW168_trimmed_clipped_R1_paired	34519580.0	9971059.0
MHW168_trimmed_clipped_R2_paired	34379645.0	10110994.0
MHW169_trimmed_clipped_R1_paired	33729503.0	9177575.0
MHW169_trimmed_clipped_R2_paired	33544517.0	9362561.0
MHW170_trimmed_clipped_R1_paired	35827238.0	10488853.0
MHW170_trimmed_clipped_R2_paired	35719131.0	10596960.0
MHW171_trimmed_clipped_R1_paired	46966485.0	14446764.0
MHW171_trimmed_clipped_R2_paired	46778112.0	14635137.0
MHW172_trimmed_clipped_R1_paired	33062129.0	10101760.0
MHW172_trimmed_clipped_R2_paired	32952182.0	10211707.0
MHW173_trimmed_clipped_R1_paired	34986127.0	9964161.0
MHW173_trimmed_clipped_R2_paired	34828314.0	10121974.0
MHW174_trimmed_clipped_R1_paired	37752739.0	10576261.0
MHW174_trimmed_clipped_R2_paired	37575590.0	10753410.0
MHW175_trimmed_clipped_R1_paired	33167131.0	9108740.0
MHW175_trimmed_clipped_R2_paired	33001733.0	9274138.0
MHW176_trimmed_clipped_R1_paired	32019092.0	6432249.0
MHW176_trimmed_clipped_R2_paired	31818200.0	6633141.0
MHW177_trimmed_clipped_R1_paired	28818769.0	5659605.0
MHW177_trimmed_clipped_R2_paired	28514994.0	5963380.0
MHW178_trimmed_clipped_R1_paired	26794074.0	5122529.0
MHW178_trimmed_clipped_R2_paired	26395621.0	5520982.0
MHW179_trimmed_clipped_R1_paired	27823585.0	5626076.0
MHW179_trimmed_clipped_R2_paired	27463006.0	5986655.0
MHW180_trimmed_clipped_R1_paired	29503194.0	5833053.0
MHW180_trimmed_clipped_R2_paired	29111962.0	6224285.0
MHW181_trimmed_clipped_R1_paired	25737511.0	5388182.0
MHW181_trimmed_clipped_R2_paired	25536847.0	5588846.0
MHW182_trimmed_clipped_R1_paired	32040766.0	6611999.0
MHW182_trimmed_clipped_R2_paired	31743240.0	6909525.0
MHW183_trimmed_clipped_R1_paired	31440036.0	6839377.0
MHW183_trimmed_clipped_R2_paired	31151090.0	7128323.0
MHW184_trimmed_clipped_R1_paired	30935703.0	6625442.0
MHW184_trimmed_clipped_R2_paired	30640788.0	6920357.0
MHW185_trimmed_clipped_R1_paired	26876632.0	5453271.0
MHW185_trimmed_clipped_R2_paired	26500634.0	5829269.0
MHW186_trimmed_clipped_R1_paired	37592664.0	11623291.0
MHW186_trimmed_clipped_R2_paired	37360076.0	11855879.0
MHW187_trimmed_clipped_R1_paired	39560204.0	12525310.0
MHW187_trimmed_clipped_R2_paired	39381299.0	12704215.0
MHW188_trimmed_clipped_R1_paired	38385481.0	11712670.0
MHW188_trimmed_clipped_R2_paired	38214369.0	11883782.0
MHW189_trimmed_clipped_R1_paired	41084021.0	13094239.0
MHW189_trimmed_clipped_R2_paired	40875700.0	13302560.0
MHW190_trimmed_clipped_R1_paired	34723889.0	10037753.0
MHW190_trimmed_clipped_R2_paired	34590224.0	10171418.0
MHW191_trimmed_clipped_R1_paired	36778277.0	10764416.0
MHW191_trimmed_clipped_R2_paired	36590370.0	10952323.0
MHW192_trimmed_clipped_R1_paired	29000187.0	7715999.0
MHW192_trimmed_clipped_R2_paired	28860832.0	7855354.0
MHW193_trimmed_clipped_R1_paired	36786185.0	10484662.0
MHW193_trimmed_clipped_R2_paired	36625674.0	10645173.0
MHW194_trimmed_clipped_R1_paired	35328957.0	9373194.0
MHW194_trimmed_clipped_R2_paired	35106848.0	9595303.0
MHW195_trimmed_clipped_R1_paired	36817222.0	10747626.0
MHW195_trimmed_clipped_R2_paired	36553148.0	11011700.0
MHW196_trimmed_clipped_R1_paired	24166501.0	5311823.0
MHW196_trimmed_clipped_R2_paired	23795473.0	5682851.0
MHW197_trimmed_clipped_R1_paired	28985276.0	5997661.0
MHW197_trimmed_clipped_R2_paired	28705567.0	6277370.0
MHW198_trimmed_clipped_R1_paired	24696823.0	11077920.0
MHW198_trimmed_clipped_R2_paired	24478789.0	11295954.0
MHW199_trimmed_clipped_R1_paired	29664373.0	7398187.0
MHW199_trimmed_clipped_R2_paired	29551075.0	7511485.0
MHW200_trimmed_clipped_R1_paired	31560571.0	6833808.0
MHW200_trimmed_clipped_R2_paired	31411692.0	6982687.0
MHW201_trimmed_clipped_R1_paired	26670703.0	7303983.0
MHW201_trimmed_clipped_R2_paired	26563430.0	7411256.0
MHW202_trimmed_clipped_R1_paired	33703351.0	9136342.0
MHW202_trimmed_clipped_R2_paired	33487239.0	9352454.0
MHW203_trimmed_clipped_R1_paired	26911734.0	5477557.0
MHW203_trimmed_clipped_R2_paired	26692199.0	5697092.0
MHW204_trimmed_clipped_R1_paired	25705999.0	6185953.0
MHW204_trimmed_clipped_R2_paired	25371116.0	6520836.0
MHW205_trimmed_clipped_R1_paired	23745520.0	7137664.0
MHW205_trimmed_clipped_R2_paired	23579493.0	7303691.0
MHW206_trimmed_clipped_R1_paired	15199622.0	4345994.0
MHW206_trimmed_clipped_R2_paired	15043486.0	4502130.0
MHW207_trimmed_clipped_R1_paired	22492232.0	7576127.0
MHW207_trimmed_clipped_R2_paired	22336013.0	7732346.0
MHW208_trimmed_clipped_R1_paired	34451987.0	7501790.0
MHW208_trimmed_clipped_R2_paired	34209668.0	7744109.0
MHW209_trimmed_clipped_R1_paired	30697312.0	6449086.0
MHW209_trimmed_clipped_R2_paired	30433996.0	6712402.0
MHW210_trimmed_clipped_R1_paired	34904657.0	7259451.0
MHW210_trimmed_clipped_R2_paired	34552211.0	7611897.0
MHW211_trimmed_clipped_R1_paired	32385062.0	6605030.0
MHW211_trimmed_clipped_R2_paired	31968080.0	7022012.0
MHW212_trimmed_clipped_R1_paired	29621237.0	6303654.0
MHW212_trimmed_clipped_R2_paired	29338673.0	6586218.0
