Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
MHW063_R1_001	MHW063_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51773807.0	0.0	150.0	46.0	82.64111367914172	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW063_R2_001	MHW063_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51773807.0	0.0	150.0	46.0	82.43384885884623	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW064_R1_001	MHW064_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52387304.0	0.0	150.0	46.0	82.07736642661175	150.0	pass	pass	warn	pass	pass	warn	pass	pass	pass	warn	pass
MHW064_R2_001	MHW064_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52387304.0	0.0	150.0	47.0	81.69411719913938	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW065_R1_001	MHW065_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	55775992.0	0.0	150.0	46.0	81.55617546756496	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	pass
MHW065_R2_001	MHW065_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	55775992.0	0.0	150.0	47.0	81.36976827030256	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW066_R1_001	MHW066_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52547720.0	0.0	150.0	46.0	81.78634529113808	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW066_R2_001	MHW066_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52547720.0	0.0	150.0	47.0	81.00247778837189	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW067_R1_001	MHW067_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47537594.0	0.0	150.0	45.0	82.87192109230853	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	pass	pass
MHW067_R2_001	MHW067_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47537594.0	0.0	150.0	46.0	82.33532965353588	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	pass
MHW068_R1_001	MHW068_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	46704139.0	0.0	150.0	46.0	82.763397947277	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW068_R2_001	MHW068_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	46704139.0	0.0	150.0	46.0	82.26843415693448	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW069_R1_001	MHW069_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40797432.0	0.0	150.0	46.0	82.58755117775675	150.0	pass	pass	warn	pass	pass	warn	pass	pass	pass	fail	pass
MHW069_R2_001	MHW069_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40797432.0	0.0	150.0	47.0	81.52583577469463	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW070_R1_001	MHW070_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38196829.0	0.0	150.0	46.0	81.33458323072847	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	pass
MHW070_R2_001	MHW070_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38196829.0	0.0	150.0	48.0	79.85167551215534	150.0	pass	pass	fail	pass	pass	fail	pass	pass	pass	fail	pass
MHW071_R1_001	MHW071_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39138560.0	0.0	150.0	46.0	85.36385104905048	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	warn
MHW071_R2_001	MHW071_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39138560.0	0.0	150.0	48.0	84.06099650397246	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	warn
MHW072_R1_001	MHW072_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40969233.0	0.0	150.0	45.0	82.54073232006625	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	pass
MHW072_R2_001	MHW072_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40969233.0	0.0	150.0	47.0	81.55059305072625	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW073_R1_001	MHW073_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35892704.0	0.0	150.0	46.0	83.76377192979808	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW073_R2_001	MHW073_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35892704.0	0.0	150.0	47.0	83.41118979269619	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW074_R1_001	MHW074_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48641592.0	0.0	150.0	45.0	82.05526717100527	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	pass
MHW074_R2_001	MHW074_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48641592.0	0.0	150.0	46.0	81.87881125049344	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	pass
MHW075_R1_001	MHW075_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37343211.0	0.0	150.0	46.0	83.59578230887598	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW075_R2_001	MHW075_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37343211.0	0.0	150.0	46.0	83.07391467003697	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW076_R1_001	MHW076_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43987422.0	0.0	150.0	46.0	81.93299727423074	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW076_R2_001	MHW076_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43987422.0	0.0	150.0	47.0	81.22897635806692	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	fail	pass
MHW077_R1_001	MHW077_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37725859.0	0.0	150.0	46.0	81.83680840033647	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	pass
MHW077_R2_001	MHW077_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37725859.0	0.0	150.0	47.0	81.10288969314729	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW078_R1_001	MHW078_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37685267.0	0.0	150.0	46.0	80.87739227388349	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	pass
MHW078_R2_001	MHW078_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37685267.0	0.0	150.0	48.0	79.90058459674026	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW079_R1_001	MHW079_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43891120.0	0.0	150.0	46.0	81.51771149784584	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	pass
MHW079_R2_001	MHW079_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43891120.0	0.0	150.0	47.0	80.74023949754002	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW080_R1_001	MHW080_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38449064.0	0.0	150.0	46.0	81.68916076574924	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	pass
MHW080_R2_001	MHW080_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38449064.0	0.0	150.0	48.0	80.09551366867214	150.0	pass	pass	fail	pass	warn	fail	pass	pass	pass	fail	pass
MHW081_R1_001	MHW081_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36888775.0	0.0	150.0	46.0	83.40349506877537	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	warn
MHW081_R2_001	MHW081_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36888775.0	0.0	150.0	46.0	82.92569999593788	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	warn
MHW082_R1_001	MHW082_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40268066.0	0.0	150.0	45.0	83.38176115228197	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	warn	pass
MHW082_R2_001	MHW082_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40268066.0	0.0	150.0	46.0	82.92133864698155	150.0	pass	pass	fail	pass	pass	warn	pass	pass	pass	warn	pass
MHW083_R1_001	MHW083_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40388675.0	0.0	150.0	46.0	82.97028136000783	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	warn
MHW083_R2_001	MHW083_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40388675.0	0.0	150.0	46.0	82.52208629408494	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	warn
MHW084_R1_001	MHW084_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43719744.0	0.0	150.0	45.0	82.02787796551615	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	pass
MHW084_R2_001	MHW084_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43719744.0	0.0	150.0	46.0	81.43661042379361	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW085_R1_001	MHW085_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36831208.0	0.0	150.0	46.0	81.02069560482727	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	pass
MHW085_R2_001	MHW085_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36831208.0	0.0	150.0	47.0	80.35335648562267	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW086_R1_001	MHW086_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39467496.0	0.0	150.0	46.0	82.12006647989726	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	pass
MHW086_R2_001	MHW086_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39467496.0	0.0	150.0	47.0	80.71611720765489	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW087_R1_001	MHW087_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47114296.0	0.0	150.0	46.0	81.1597691642119	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	warn
MHW087_R2_001	MHW087_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47114296.0	0.0	150.0	47.0	80.40079532250792	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	warn
MHW088_R1_001	MHW088_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42210508.0	0.0	150.0	45.0	81.61273491777901	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	pass
MHW088_R2_001	MHW088_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42210508.0	0.0	150.0	46.0	80.79949707501845	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	pass
MHW089_R1_001	MHW089_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40289898.0	0.0	150.0	45.0	81.86198318658035	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	warn
MHW089_R2_001	MHW089_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40289898.0	0.0	150.0	46.0	81.60545339845658	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	warn
MHW090_R1_001	MHW090_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36505774.0	0.0	150.0	45.0	82.92710249660573	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	warn	warn
MHW090_R2_001	MHW090_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36505774.0	0.0	150.0	46.0	82.74916257089649	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	warn
MHW091_R1_001	MHW091_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35341088.0	0.0	150.0	46.0	77.68652946685467	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW091_R2_001	MHW091_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35341088.0	0.0	150.0	47.0	77.55182490472433	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW092_R1_001	MHW092_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35993634.0	0.0	150.0	47.0	76.19217618341493	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW092_R2_001	MHW092_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35993634.0	0.0	150.0	47.0	76.08989266976889	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW093_R1_001	MHW093_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41330963.0	0.0	150.0	48.0	73.17541399199324	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW093_R2_001	MHW093_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41330963.0	0.0	150.0	48.0	73.26186086563482	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW094_R1_001	MHW094_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43994191.0	0.0	150.0	48.0	72.44253010594609	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW094_R2_001	MHW094_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43994191.0	0.0	150.0	48.0	72.60896309989748	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW095_R1_001	MHW095_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44203754.0	0.0	150.0	47.0	74.2071102918849	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW095_R2_001	MHW095_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44203754.0	0.0	150.0	47.0	74.27131881409494	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW096_R1_001	MHW096_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52703550.0	0.0	150.0	46.0	74.38169511254176	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW096_R2_001	MHW096_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52703550.0	0.0	150.0	47.0	74.36486744320766	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW097_R1_001	MHW097_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38211221.0	0.0	150.0	51.0	69.37052285740833	150.0	pass	pass	warn	pass	warn	warn	pass	pass	warn	fail	fail
MHW097_R2_001	MHW097_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38211221.0	0.0	150.0	52.0	68.68449772391257	150.0	pass	pass	fail	pass	warn	fail	pass	pass	warn	fail	fail
MHW098_R1_001	MHW098_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33806990.0	0.0	150.0	50.0	76.29020396032116	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
MHW098_R2_001	MHW098_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33806990.0	0.0	150.0	51.0	74.69127301219174	150.0	pass	pass	fail	pass	warn	fail	pass	pass	pass	fail	fail
MHW099_R1_001	MHW099_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34338477.0	0.0	150.0	48.0	79.33623944599915	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW099_R2_001	MHW099_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34338477.0	0.0	150.0	48.0	79.22754889875687	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	fail
MHW100_R1_001	MHW100_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37045485.0	0.0	150.0	49.0	77.58254400610649	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW100_R2_001	MHW100_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37045485.0	0.0	150.0	49.0	77.58646421569173	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	fail
MHW101_R1_001	MHW101_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36035174.0	0.0	150.0	48.0	80.46353920416345	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW101_R2_001	MHW101_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36035174.0	0.0	150.0	48.0	80.11701722640963	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	fail
MHW102_R1_001	MHW102_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40230514.0	0.0	150.0	48.0	77.75612403381446	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW102_R2_001	MHW102_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40230514.0	0.0	150.0	49.0	77.20702169106652	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW103_R1_001	MHW103_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34932299.0	0.0	150.0	47.0	81.94940984196636	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW103_R2_001	MHW103_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34932299.0	0.0	150.0	47.0	81.52359680545271	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	fail	fail
MHW104_R1_001	MHW104_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34864748.0	0.0	150.0	48.0	78.55899635440323	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW104_R2_001	MHW104_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34864748.0	0.0	150.0	50.0	77.6112429900555	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW105_R1_001	MHW105_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36378955.0	0.0	150.0	48.0	78.52171999024593	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW105_R2_001	MHW105_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36378955.0	0.0	150.0	49.0	77.98290398341096	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW106_R1_001	MHW106_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36059230.0	0.0	150.0	47.0	79.99142207351522	150.0	pass	pass	warn	pass	fail	pass	pass	pass	pass	warn	fail
MHW106_R2_001	MHW106_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36059230.0	0.0	150.0	48.0	79.2830484235297	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW107_R1_001	MHW107_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35085317.0	0.0	150.0	46.0	81.15482103451083	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW107_R2_001	MHW107_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35085317.0	0.0	150.0	47.0	80.92352609142654	150.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	fail
MHW108_R1_001	MHW108_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37657829.0	0.0	150.0	47.0	80.47382450479348	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW108_R2_001	MHW108_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37657829.0	0.0	150.0	48.0	80.39300098130869	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	warn	fail
MHW109_R1_001	MHW109_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35587667.0	0.0	150.0	47.0	80.03331377133598	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW109_R2_001	MHW109_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35587667.0	0.0	150.0	48.0	79.98119062678964	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW110_R1_001	MHW110_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41355442.0	0.0	150.0	49.0	75.3678211676877	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
MHW110_R2_001	MHW110_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41355442.0	0.0	150.0	50.0	75.15414765918047	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW111_R1_001	MHW111_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38466820.0	0.0	150.0	47.0	80.01830553568252	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	warn
MHW111_R2_001	MHW111_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38466820.0	0.0	150.0	47.0	79.47796774132523	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	warn
MHW112_R1_001	MHW112_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32552053.0	0.0	150.0	48.0	78.01281862556432	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
MHW112_R2_001	MHW112_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32552053.0	0.0	150.0	49.0	76.86028576060329	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW113_R1_001	MHW113_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35266647.0	0.0	150.0	49.0	74.9349320579635	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW113_R2_001	MHW113_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35266647.0	0.0	150.0	50.0	74.29675993451657	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW114_R1_001	MHW114_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35804612.0	0.0	150.0	49.0	78.41562406308127	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW114_R2_001	MHW114_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35804612.0	0.0	150.0	50.0	77.50516309597383	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW115_R1_001	MHW115_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53243328.0	0.0	150.0	47.0	77.02813129045907	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW115_R2_001	MHW115_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53243328.0	0.0	150.0	48.0	77.04742554857758	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW116_R1_001	MHW116_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37921002.0	0.0	150.0	47.0	79.68685854657666	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
MHW116_R2_001	MHW116_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37921002.0	0.0	150.0	47.0	79.50078661523605	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW117_R1_001	MHW117_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41157233.0	0.0	150.0	47.0	78.16446517006302	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
MHW117_R2_001	MHW117_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41157233.0	0.0	150.0	48.0	77.9552228145745	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW118_R1_001	MHW118_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37194677.0	0.0	150.0	47.0	80.05610960530102	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	fail
MHW118_R2_001	MHW118_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37194677.0	0.0	150.0	48.0	80.05659505109439	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW119_R1_001	MHW119_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43982016.0	0.0	150.0	47.0	77.17838378485634	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	fail	fail
MHW119_R2_001	MHW119_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43982016.0	0.0	150.0	48.0	76.9021543235968	150.0	pass	pass	fail	pass	warn	warn	pass	pass	pass	fail	fail
MHW120_R1_001	MHW120_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43355629.0	0.0	150.0	47.0	73.40320464344795	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW120_R2_001	MHW120_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43355629.0	0.0	150.0	48.0	73.48647422024072	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
MHW121_R1_001	MHW121_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	54428441.0	0.0	150.0	46.0	73.58233353637618	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	warn	warn
MHW121_R2_001	MHW121_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	54428441.0	0.0	150.0	46.0	73.52027343474316	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	warn	warn
MHW122_R1_001	MHW122_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45084449.0	0.0	150.0	47.0	75.64141788163523	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW122_R2_001	MHW122_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45084449.0	0.0	150.0	47.0	75.68702004129952	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW123_R1_001	MHW123_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49684505.0	0.0	150.0	46.0	74.13919947966949	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW123_R2_001	MHW123_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49684505.0	0.0	150.0	46.0	74.16845130915692	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
MHW124_R1_001	MHW124_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48760175.0	0.0	150.0	48.0	71.62132177138099	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
