Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
EXP001_R1_001 - illumina_universal_adapter	4.945449397049043e-05	7.241550902821814e-05	9.18440602309108e-05	0.00011833753914367354	0.0001483634819114713	0.0001836881204618216	0.0002154802951571369	0.0002490387017799697	0.00030025942767797765	0.0003929866038726472	0.0006517395812539632	0.0010076353146487426	0.0015242581534476158	0.0022104392572881706	0.003039685147257644	0.003963424445349304	0.005166228387988733	0.006482954289953041	0.007994848819908034	0.0096250808890067	0.01146814390537123	0.013507258665690199	0.01583780169404956	0.018344967915160673	0.02092984834108256	0.02386444268865291	0.026965945953373666	0.030246721758737452	0.03380921155654028	0.03756686998233379	0.0414190218162495	0.04545927735044582	0.04981303905177649	0.0545880470678201	0.05952908088505034	0.06465910151852497	0.06981120005109356	0.07523264895260857	0.08087575996102703	0.08726775330671292	0.09392379832556268	0.1006319471862742	0.10764565417044625	0.11517686710938094	0.12342252086299646	0.1319163302024282	0.14099917788968702	0.15078233653620654	0.1611041959206189	0.17277015780187208	0.18507461252492285	0.19833813118461563	0.21201229876745625	0.22676828340590133	0.24316951308482898	0.2607258584443531	0.27939228057032195	0.29903277960431673	0.3204050690432424	0.3439489406370509	0.3695098490920844	0.39553704277598245	0.4231759230937403	0.4529757881748159	0.4855027153519784	0.5209403927456899	0.557363627554956	0.5952378218926779	0.6355502994063377	0.6781738913971541	0.724104752672247	0.7727317669846956	0.8229254290168521	0.8754549327731505
EXP001_R2_001 - illumina_universal_adapter	4.945449397049043e-05	6.88830451731831e-05	8.831159637587577e-05	0.000113038843361121	0.00014129855420140123	0.00017662319275175154	0.0002048829035920318	0.0002402075421423821	0.00028966203611287256	0.0003885710240538534	0.0006473240014351694	0.0010085184306125013	0.0015233750374838572	0.0022307509244546223	0.003131529207488555	0.004153294377557438	0.005508877381927131	0.007055213434468716	0.008842640145116442	0.010804923816588402	0.013027726697369194	0.015549022773900446	0.018310526392574085	0.02122745842086926	0.024235351393431588	0.027674204956308193	0.03134531801765335	0.03516744390880125	0.03933663437370634	0.043703642814493404	0.048167794011293924	0.052839477459577754	0.05779464113222814	0.06317811604730153	0.06880091538855354	0.0745703119797895	0.08049160451679196	0.08658598778269117	0.09294177337386295	0.09996077905381753	0.10723677147922595	0.11457811448595251	0.12228330126974767	0.13056781212576857	0.13958530923170925	0.14878649445811173	0.1584875233200017	0.16879260350110264	0.17970879992912464	0.19208125458138484	0.2049685658405164	0.21878314886159464	0.23307461450310263	0.24837194922733183	0.26532512638360867	0.28342812052469946	0.30260233432982964	0.32283452105954275	0.34480114754207813	0.3688430965394465	0.39497273167514063	0.42164460001258264	0.4497842070817917	0.47990022767789287	0.5128536998655508	0.5485695587878463	0.5854873385368174	0.6237041818684776	0.6643963992465538	0.7074191596529891	0.7536785400666004	0.8023823854678959	0.852771216128043	0.9056000961960557
EXP002_R1_001 - illumina_universal_adapter	6.036890480148456e-05	7.494070940873946e-05	0.00010200263225078426	0.000137391300582689	0.00018110671440445367	0.00021441369636389344	0.00024355730557840322	0.000278945973910308	0.00033098813322193256	0.00045797100194229663	0.0007025691507069323	0.0010793543841230947	0.0015779182703284586	0.0022201185162339064	0.0030621606538959924	0.00405928842630672	0.005279156640571202	0.006631211939487209	0.008194558405208413	0.009995217117390626	0.011871857382167807	0.014095098427960412	0.016518181365509657	0.01910884005604233	0.02214497963028251	0.02529873448456696	0.02868667905575372	0.03225989371408987	0.03624528227417408	0.04038263393944824	0.0450071002158792	0.049738773340492114	0.05484827254170742	0.06016073616423806	0.06585206670655733	0.07172138143372236	0.07790815333268829	0.08426562351419635	0.09127570237347218	0.09871773115503452	0.10659275070206956	0.11449795470150533	0.12297458161018275	0.13186442326379447	0.14150054948193488	0.15170289439338575	0.16229555549967384	0.17382497547357117	0.18594039016131736	0.1993860024410687	0.21348942761451897	0.22833289229338055	0.2443931026569479	0.2619281878154067	0.28119419519257016	0.3017591748661517	0.32349822565380354	0.346735049786444	0.37193074079557387	0.3990696860333999	0.42859632554044325	0.4599839926644703	0.4928538204856924	0.5284829235936168	0.5672054126510242	0.6084654773964665	0.651463750262917	0.6964687687924238	0.7440894262489327	0.7942278833729381	0.8480998450059595	0.9044375641471656	0.9632202239328318	1.025253436989102
EXP002_R2_001 - illumina_universal_adapter	6.661396391887951e-05	7.910408215366943e-05	0.00010824769136817921	0.000139472986955154	0.00016861659616966378	0.00020192357812910352	0.0002310671873436133	0.0002643741693030531	0.0003101712694972827	0.0004246640199828569	0.0006661396391887952	0.0010450065589774223	0.0015560605634175762	0.0022055467116266518	0.00306944655619962	0.00411341227199081	0.005460263354975655	0.007028814036628021	0.008793043237292096	0.010914281650833916	0.013096929812363451	0.01567301669828887	0.01850306932165502	0.02152463709128794	0.025005216706049396	0.028632555210069632	0.03254716643349004	0.03654296342543657	0.04101130322393266	0.04568364828693032	0.0508212502541739	0.05617951097689878	0.061923924521715905	0.06782030117172297	0.0739779294614744	0.0804936078072898	0.08729968140206407	0.09440551783447329	0.10204530682141978	0.11010351476923175	0.11857077408923307	0.12710776990271197	0.1361526971910723	0.14557753224240755	0.15576426450606495	0.16658903364288286	0.17758762359180164	0.18951880903558466	0.20222125928036602	0.21620290580102708	0.2307393217399501	0.24602514477296045	0.2625277134906766	0.28058530192862413	0.30025203393248706	0.32119796221222974	0.3432097139146745	0.3668774471264151	0.3924728219190584	0.4199437961332925	0.44975354498699116	0.48132648219816754	0.5144825418956036	0.5501938716152404	0.5891026716029835	0.6304210235668547	0.6735410750860944	0.7187573847824064	0.7663697154934255	0.8166143386224265	0.8706580393811763	0.9270644541726738	0.9858304604673602	1.0478178764234363
EXP157_R1_001 - illumina_universal_adapter	4.492375798107061e-05	7.412420066876651e-05	0.00010557083125551594	0.00014600221343847949	0.00020440309881387128	0.0002695425478864237	0.00032794343326181545	0.0003908366944353143	0.00045822233140692024	0.0007086722821513889	0.0011668946135583091	0.001818289104283833	0.0028021194040692794	0.004094800539974586	0.005708686545444548	0.007502267582838791	0.009385696136195177	0.011449942815425372	0.013899410719343247	0.01653980459468067	0.019431771514712093	0.022822392148333398	0.026750974783778022	0.031291643621714736	0.03665329413675551	0.04250349051984043	0.04840871850645216	0.05482832352194715	0.06237663795671654	0.0713714973984764	0.08076056281652016	0.0904045705611065	0.10105487048446882	0.11319214679700457	0.1274812711168336	0.14191864383800018	0.15686590121225188	0.17262740169991053	0.1904520257728498	0.21171444042529053	0.23310825706982585	0.25474466200745904	0.2779410444409848	0.30511654873768396	0.3370595868501242	0.3698977308403373	0.40168690508169236	0.4351270274288518	0.4726462270006925	0.5184538599200406	0.5679351331482909	0.6159384147389639	0.6654893197920848	0.72124756510424	0.7884153218496378	0.86252604539101	0.9331619162525464	1.0051174225047768	1.0835172418393917	1.1767284241803655	1.2820128664787522	1.3843446947838327	1.487560398027191	1.5987714070972305	1.727992350741881	1.875279383658619	2.0173541375556034	2.156333644527692	2.302138193431055	2.464592610136152	2.653162330449595	2.8468073123209496	3.0342730312820074	3.2297913338611726
EXP157_R2_001 - illumina_universal_adapter	4.716994588012414e-05	7.637038856782004e-05	0.00010107845545740887	0.00013701746184226535	0.00018643359562144304	0.0002560654204921025	0.0003234510574637084	0.00038859050653626076	0.00045372995560881316	0.0006996875305551747	0.0011511712982649343	0.0018059350708390387	0.0027852729948263776	0.004120631700813702	0.005767087430819939	0.007612330789892416	0.009636146086939646	0.011920519180277086	0.014649637477627125	0.017650544510762645	0.02095805619211897	0.024781067996308075	0.029092625668541327	0.034028623576711464	0.039786726255935184	0.04606594452773933	0.05252485783146776	0.05937236164173244	0.067347451777322	0.07677470238964967	0.08669723743371864	0.09695670066264564	0.10814833186967987	0.12073933813782443	0.1355877632445178	0.15063385288632786	0.1660258554645922	0.18223883971996058	0.20050034733926575	0.2221996455380724	0.2438933282671314	0.26584532260458155	0.2894134491354007	0.3167158630483964	0.3489565210574612	0.3821787631784125	0.4142195104644616	0.44774161866993645	0.4854528673071462	0.531562612498917	0.5813662136906814	0.6295817600378151	0.6792573285193333	0.7349347110671227	0.8021080832822681	0.8760054189732303	0.9462796535830189	1.017979094414757	1.0963755444675236	1.1890072103305416	1.293651489077698	1.3951679511754222	1.4977446139614998	1.608232350528044	1.7364312786786251	1.8824930160964295	2.022998807745925	2.1602959199816225	2.3043540577934714	2.465247373908726	2.651912326883772	2.8434750925727035	3.0289327195520075	3.2222587427416967
EXP158_R1_001 - illumina_universal_adapter	4.3264496634887455e-05	6.403145501963343e-05	9.34513127313569e-05	0.00012806291003926687	0.00016613566707796782	0.00020074726438587778	0.0002509340804823472	0.0002855456777902572	0.00033573249388672664	0.00045081605493552725	0.0007519369515143439	0.001202753006449871	0.0018006683499440157	0.002568180520246919	0.0035909532206956584	0.004770343398962691	0.006043184889961079	0.007544462923191674	0.009143518718817113	0.010869772134549125	0.01280802158379208	0.015007588592709759	0.017393192937157454	0.02012318267481885	0.023092857723837526	0.02634721316071376	0.029634449615032508	0.0334045178517966	0.03762886330322701	0.042228744585448244	0.04711849799512323	0.05223755323696311	0.0576213871982085	0.06371216303446796	0.07019751108003758	0.07704541560740757	0.08435711553870355	0.09207030999877129	0.10034594291509255	0.10962617744327592	0.11959950920755016	0.12971907497045035	0.1406970083465867	0.1528076062446244	0.16658907900270142	0.18075993223049247	0.19548976275480623	0.21141888512583912	0.22889514589653556	0.24849223229227418	0.2693318750313668	0.29128341533397595	0.3144013664658617	0.3396211068442703	0.36782090575089	0.3981147062946382	0.42963462267301905	0.46277176593561203	0.4983715243466629	0.5383859919943375	0.5813865751997522	0.6257197049015213	0.6726686060698359	0.7226390996831309	0.7772717754538012	0.8365571151925876	0.8970002128613235	0.9593884822987638	1.024729120986569	1.0949266320666067	1.1706446929172558	1.2505230677643158	1.3333944804885771	1.420485046924673
EXP158_R2_001 - illumina_universal_adapter	4.672565636567845e-05	6.749261475042442e-05	9.864305232754339e-05	0.00013671580936624434	0.0001765191462703408	0.00021113074357825078	0.00025612582007853373	0.00029073741738644366	0.00033573249388672664	0.0004464896052720385	0.0007415534723219709	0.0011906389473921026	0.0017911501606843404	0.0025638540705834306	0.0035978755401572405	0.004843027753309302	0.006237875124818073	0.007881925996943796	0.009638464560320227	0.011573252849832395	0.013750322320499931	0.01620255398976535	0.01888927923079186	0.021882317107993376	0.02511677087641756	0.028708589387045916	0.03229435086814539	0.03634563833303625	0.0409013898286899	0.04586382759271149	0.05110575400499445	0.05658303927897121	0.062301740444170625	0.06871786529512444	0.07550173836747479	0.08271479524644323	0.09040376158839543	0.09852364231683111	0.10712635482771213	0.11674837887931108	0.1270427332086162	0.1374184247915949	0.14857633847373242	0.16086432080797314	0.174872499528417	0.18925707936958436	0.204345139926035	0.2205684608741851	0.23830776978442167	0.2580216703210745	0.2788682353796287	0.30091755344463267	0.3241826038650771	0.3496195320165928	0.3778954764372898	0.40817889350184566	0.4396451619043993	0.47268539269453014	0.5081311294975608	0.5480910838794755	0.5909739876540432	0.6350085923290317	0.681691849488008	0.7315083214932827	0.7856287456237963	0.8443689527049829	0.9044356492529952	0.9663142629200766	1.0310258358268105	1.1004393942278239	1.1752835122464484	1.2543883178936768	1.3362897406033838	1.4224163740544544
EXP159_R1_001 - illumina_universal_adapter	4.9747644549482556e-05	5.740112832632603e-05	8.610169248948904e-05	0.00011097551476423032	0.00015498304648108027	0.00019899057819793023	0.00022577777141688236	0.00026021844841267797	0.00029848586729689535	0.00041520149489375827	0.0006610696612248547	0.0010226967696807087	0.0015469604083944864	0.0021946364730098655	0.0030020790114668513	0.004018078982842822	0.005094350138961435	0.006296903777397965	0.007745325582165592	0.009473099544788005	0.011453438472046253	0.013397423351364495	0.015787223660683868	0.01835975089517538	0.021221197142242732	0.0242969409350617	0.027547758169275967	0.031005219465465004	0.03465019111418671	0.03862330587984057	0.04275140369197552	0.04729183294258791	0.051916450514745575	0.05698401346048806	0.0625375726260601	0.068171493371289	0.0741746947087506	0.08044863803481803	0.08709568869500658	0.09434353783167734	0.10157703668626654	0.10914537545609262	0.11732407955712199	0.126216471020342	0.13641186809656958	0.1468043423800509	0.15764263209353338	0.1688827297053001	0.18104315874123228	0.1950203334886927	0.20984608824991058	0.22500476955542117	0.2410292512131872	0.257913793110376	0.2778166776720574	0.2991211064503734	0.320559471194784	0.3433391089710865	0.36810482578747983	0.39595967999330167	0.42718493711735095	0.4583767102498765	0.4907911274157528	0.5255389004480943	0.5640837581192222	0.6076072069871867	0.650909661511095	0.6950855698710355	0.7407299904306579	0.7915041584917095	0.8486699421918977	0.9086263774142174	0.9682948503094332	1.0312026602131983
