Sample	Unique Reads	Duplicate Reads
MHW332_R2_001	35390462.0	11454630.0
MHW333_R1_001	35110707.0	9805837.0
MHW333_R2_001	35069925.0	9846619.0
MHW334_R1_001	38696902.0	11385460.0
MHW334_R2_001	38622282.0	11460080.0
MHW335_R1_001	38589878.0	8365855.0
MHW335_R2_001	38472760.0	8482973.0
MHW336_R1_001	41418836.0	8583615.0
MHW336_R2_001	41254036.0	8748415.0
MHW337_R1_001	35565919.0	7096364.0
MHW337_R2_001	35463251.0	7199032.0
MHW338_R1_001	40745794.0	8021257.0
MHW338_R2_001	40515885.0	8251166.0
MHW339_R1_001	38150918.0	8395355.0
MHW339_R2_001	37956462.0	8589811.0
MHW340_R1_001	41371799.0	8788911.0
MHW340_R2_001	41066221.0	9094489.0
MHW341_R1_001	43180801.0	9176869.0
MHW341_R2_001	43131379.0	9226291.0
MHW342_R1_001	45299520.0	10052001.0
MHW342_R2_001	45136092.0	10215429.0
MHW343_R1_001	43470477.0	9833705.0
MHW343_R2_001	43258875.0	10045307.0
MHW344_R1_001	47071015.0	11051938.0
MHW344_R2_001	47070242.0	11052711.0
MHW345_R1_001	39934162.0	11284857.0
MHW345_R2_001	39807719.0	11411300.0
MHW347_R1_001	35587700.0	9198986.0
MHW347_R2_001	35550119.0	9236567.0
MHW348_R1_001	34764977.0	9946539.0
MHW348_R2_001	34715130.0	9996386.0
MHW349_R1_001	31651460.0	8427156.0
MHW349_R2_001	31673928.0	8404688.0
MHW350_R1_001	33789490.0	8918064.0
MHW350_R2_001	33792700.0	8914854.0
MHW351_R1_001	35967729.0	10424648.0
MHW351_R2_001	35965211.0	10427166.0
MHW352_R1_001	36108189.0	10244354.0
MHW352_R2_001	36077843.0	10274700.0
MHW353_R1_001	32650471.0	8584285.0
MHW353_R2_001	32598243.0	8636513.0
MHW407_R1_001	37443385.0	9694604.0
MHW407_R2_001	37416569.0	9721420.0
MHW410_R1_001	37903504.0	9930450.0
MHW410_R2_001	37790754.0	10043200.0
MHW419_R1_001	36818194.0	9838087.0
MHW419_R2_001	36781509.0	9874772.0
MHW420_R1_001	30821033.0	8868665.0
MHW420_R2_001	30757325.0	8932373.0
MHW421_R1_001	30433858.0	8423037.0
MHW421_R2_001	30384102.0	8472793.0
MHW422_R1_001	33487590.0	9502140.0
MHW422_R2_001	33444362.0	9545368.0
MHW424_R1_001	28685858.0	7448956.0
MHW424_R2_001	28668549.0	7466265.0
MHW425_R1_001	29484681.0	8066312.0
MHW425_R2_001	29406930.0	8144063.0
MHW426_R1_001	29676554.0	8533828.0
MHW426_R2_001	29685916.0	8524466.0
MHW427_R1_001	30965323.0	8283114.0
MHW427_R2_001	30887685.0	8360752.0
MHW429_R1_001	37377731.0	10683976.0
MHW429_R2_001	37369756.0	10691951.0
MHW431_R1_001	32426264.0	9226504.0
MHW431_R2_001	32421189.0	9231579.0
MHW432_R1_001	35233579.0	9970916.0
MHW432_R2_001	35207522.0	9996973.0
